id,recipe_id,step,description
4df11753-04b6-48e8-bc65-edcae50209ce,05b028cc-a34f-4f87-8fa4-a53c7745d848,9,Place tomato slices on toast.
a6cafee0-9aae-4c14-80e3-2c2b9e32215c,05b028cc-a34f-4f87-8fa4-a53c7745d848,10,Sprinkle salt and pepper over.
cd19ec80-7889-4623-a979-a6a1b9fa71c1,05b028cc-a34f-4f87-8fa4-a53c7745d848,11,Pour mushrooms and cheeses over tomatoes.
11fc1654-434c-45ad-af8c-12bfeb4616d7,05b028cc-a34f-4f87-8fa4-a53c7745d848,12,Serve immediately.
79240756-5d22-4c9e-897e-e0fe218203fd,2cc8d327-8eb5-4b92-8131-397412f327e5,1,Sprinkle yeast over the warm water in a large mixing bowl; stir and let stand 5 minutes.
5c4d2875-5650-403a-86cc-c02b265f33be,2cc8d327-8eb5-4b92-8131-397412f327e5,2,"When the yeast is working a bit stir the honey, lard and salt into the yeast mixture."
955894fa-81a9-4b0a-8057-1c29514c8419,2cc8d327-8eb5-4b92-8131-397412f327e5,3,Add 2 1/2 cups flour.
8b4a0d34-1151-4c69-89e3-f2bb57f13982,2cc8d327-8eb5-4b92-8131-397412f327e5,4,"Mix at low speed and then beat at medium speed until the dough is very elastic, about 5 minutes."
61168b06-5691-4110-bda5-4979f472cbcf,2cc8d327-8eb5-4b92-8131-397412f327e5,5,Gradually stir in as much of the remaining flour as needed to make a soft dough.
a8d47bd7-84d5-4cf8-8209-5807a3ce22fa,2cc8d327-8eb5-4b92-8131-397412f327e5,6,"Knead on floured surface until dough is smooth in texture and very elastic, 15-20 minutes (use a dough hook on your mixer and knead for about 10-15 minutes)."
a5b4a9e6-e988-44f2-9438-15a7178344a0,2cc8d327-8eb5-4b92-8131-397412f327e5,7,"Place dough in a greased bowl, turn the dough so all surfaces have a sheen of oil."
5c77f527-148b-429c-8a74-b61892b40ed4,2cc8d327-8eb5-4b92-8131-397412f327e5,8,"Cover and let rise in a warm place until it has doubled in size, about 1 hour (I turn on the light in the oven and place the dough in there to rise, do NOT heat the oven!)."
8adeebdc-0054-4b01-8610-f70bcebece9b,2cc8d327-8eb5-4b92-8131-397412f327e5,9,Punch the dough down and knead briefly on a floured surface.
6197fe5d-8d0e-4b59-98eb-c8c191153df2,2cc8d327-8eb5-4b92-8131-397412f327e5,10,Divide dough into 10 pieces and roll into balls.
078906f0-fa22-4ce5-8c3e-abb75ed398c1,2cc8d327-8eb5-4b92-8131-397412f327e5,11,Work with the palms of your hands and start at the center of each ball to roll out into ovals.
b77308e1-ece2-4489-b418-5f4b3ca13a30,2cc8d327-8eb5-4b92-8131-397412f327e5,12,"Each piece should be about 5 1/2"" long and 2"" in the middle, tapering to each end."
78d1c0ca-f439-469b-a424-095a5cfb02e3,2cc8d327-8eb5-4b92-8131-397412f327e5,13,"Place rolls on a greased baking sheet, cover and let rise until almost doubled, about 25 minutes."
88fce668-b992-46b7-a0c5-85ba397a0b3a,2cc8d327-8eb5-4b92-8131-397412f327e5,14,Meanwhile heat oven to 375F degrees.
97d84218-ff60-41dc-9f16-40bf026d8658,2cc8d327-8eb5-4b92-8131-397412f327e5,15,"Mix cornstarch and cold water, heat stirring constantly to boiling, boil until thickened and clear about 2 minutes."
7fc87469-ce87-4708-93a4-13f748004cba,2cc8d327-8eb5-4b92-8131-397412f327e5,16,Brush each roll with the cornstarch mixture.
b26c0309-eec4-48ef-b57a-4726c373f58f,2cc8d327-8eb5-4b92-8131-397412f327e5,17,"Slash each roll down the middle stopping about 1/2"" from each end and cutting about 1/2"" deep."
9a0c5d08-3d6c-4a06-9d98-e12158214526,2cc8d327-8eb5-4b92-8131-397412f327e5,18,"Bake until the rolls are brown and sound hollow when tapped, about 30-35 minutes. Remove from baking sheets and cool on racks."
4785d503-e52a-4e77-a064-ba2cee1be2a3,2cc8d327-8eb5-4b92-8131-397412f327e5,19,Serve warm & fresh from the oven.
2a615e91-b2fd-48e7-89a5-f694fa1c5ed3,61c383a6-6c61-4330-9b08-8deade8be34f,1,"Brown Sausage,Hamburger,Onion, Pepperoni, and Mushrooms."
e6933fca-0a92-463d-9b8b-7c898988a0d3,61c383a6-6c61-4330-9b08-8deade8be34f,2,Drain Fat.
780ab2a5-a8f5-43de-b8cd-5707689d26b8,61c383a6-6c61-4330-9b08-8deade8be34f,3,Mix in all other ingredients except Cheese and Noodle.
6752b393-0bcf-4e03-938d-f0dd8dfcdc8e,61c383a6-6c61-4330-9b08-8deade8be34f,4,Cook Noodles in large amount of water.
fc3c835d-2b74-4680-af4d-3193cc0451c4,61c383a6-6c61-4330-9b08-8deade8be34f,5,Drain.
614f1ba2-96ba-4b13-b2de-cd24241eace4,61c383a6-6c61-4330-9b08-8deade8be34f,6,Place Noodles in greased 9x13in.
501274f5-492b-450d-88c8-4f02d6332775,61c383a6-6c61-4330-9b08-8deade8be34f,7,pan.
a099c5e6-ebfb-425d-b8d3-c6f4a3ee09b4,61c383a6-6c61-4330-9b08-8deade8be34f,8,"Pour Meat mixture over Noodles, then top with Cheese."
31da6c8f-1993-4043-8219-40cc8c95c620,61c383a6-6c61-4330-9b08-8deade8be34f,9,Bake 350* for 30 minutes.
f0c14f57-8bc2-4f7e-b96e-896c60b6a80e,1fdb63ad-94d6-40de-82c5-d5e28236cf31,1,Melt butter.
2858e497-a707-45bf-8abe-8b7fd3f04bf3,1fdb63ad-94d6-40de-82c5-d5e28236cf31,2,Combine dry ingredients.
6777963e-0d47-4b6d-b62b-9ebc4d51176f,1fdb63ad-94d6-40de-82c5-d5e28236cf31,3,"Beat together melted butter, egg and milk."
c1168518-be25-4447-8860-9d6dd382c4e5,1fdb63ad-94d6-40de-82c5-d5e28236cf31,4,Stir wet ingredients into dry until just combined.
7948af37-42f2-4d15-a169-4742b36b3e4a,1fdb63ad-94d6-40de-82c5-d5e28236cf31,5,Batter may be lumpy.
0a05f374-8a96-4147-868a-3c3e0ccb47ad,1fdb63ad-94d6-40de-82c5-d5e28236cf31,6,Heat a pan or griddle over medium-high heat until hot.
f9637ad2-8a5b-479a-82cb-cd9755aa83f7,1fdb63ad-94d6-40de-82c5-d5e28236cf31,7,(An electric griddle is great for these. Set at about 350 F.) Brush pan or griddle with vegetable oil.
48006cb0-d462-4def-99b6-c499825dffa7,1fdb63ad-94d6-40de-82c5-d5e28236cf31,8,Pour batter by 1/4 cupfuls onto pan.
aef10ffb-4fc9-46e7-82f4-16e304012914,1fdb63ad-94d6-40de-82c5-d5e28236cf31,9,Cook until bubbles form.
5d457fa6-3780-4732-a69f-29efcb567c54,1fdb63ad-94d6-40de-82c5-d5e28236cf31,10,Turn and cook until bottom is golden.
7570425b-5575-4bf2-96c1-464c03ab5641,e04258d6-b7de-4735-81d6-3c232d9a5de1,1,"In a large mixing bowl combine oats, sunflower kernels, coconut, flax seed meal, oat bran, dates/fruit and nuts."
e490ce66-048f-4011-b1f2-d442de5e64dc,e04258d6-b7de-4735-81d6-3c232d9a5de1,2,"In a small sauce pan, melt margarine over medium-low heat."
40096e6a-7415-4fc5-9a9e-c0b24869a4ca,e04258d6-b7de-4735-81d6-3c232d9a5de1,3,"Add corn syrup, flour, brown sugar, cinnamon and honey; stir to combine."
551b083b-fd16-4f3c-affb-6f75be3f3ff6,e04258d6-b7de-4735-81d6-3c232d9a5de1,4,Increase heat to medium and stir occasionally.
55ef9327-6ae5-4166-9e53-584f0a5a3d52,e04258d6-b7de-4735-81d6-3c232d9a5de1,5,Meanwhile spray a 13x9 baking pan with non-stick spray.
3329e267-c326-40e9-9051-3e4450c5bb2d,e04258d6-b7de-4735-81d6-3c232d9a5de1,6,Measure out a sheet of foil large enough to cover pan.
f3996ae5-c37f-4a65-9895-1ff5e4f6f311,e04258d6-b7de-4735-81d6-3c232d9a5de1,7,Spray foil with non-stick spray and set aside.
0e5364a8-7412-442a-b6e2-c4ffef45176f,e04258d6-b7de-4735-81d6-3c232d9a5de1,8,Cook corn syrup mixture until it comes to a full boil; let boil for one minute.
401a0ea4-eae3-462b-b0ea-bda92c841d73,e04258d6-b7de-4735-81d6-3c232d9a5de1,9,Remove from heat and pour over oat mixture.
3bc2383f-d583-46dc-b0df-bbf2c95b220f,e04258d6-b7de-4735-81d6-3c232d9a5de1,10,Stir to combine (mixture will be very stiff).
9f403016-258e-4d3e-a345-124576f02e27,e04258d6-b7de-4735-81d6-3c232d9a5de1,11,Transfer mixture into prepared pan.
2f55529e-a7c1-4122-bdb0-cd8bb53c483a,e04258d6-b7de-4735-81d6-3c232d9a5de1,12,Cover with prepared foil and PRESS FIRMLY.
d6ba5fcb-b344-41a5-8bf0-82c8b5947923,e04258d6-b7de-4735-81d6-3c232d9a5de1,13,You want the mixture to be as compact as possible.
8080ecec-0477-475e-84ca-24528f36e3c0,e04258d6-b7de-4735-81d6-3c232d9a5de1,14,I've even used a small cutting board to help press the mixture firmly& evenly (don't be afraid to stand on it!).
d6381de7-16c1-4236-8066-c02b7427cd08,e04258d6-b7de-4735-81d6-3c232d9a5de1,15,"When mixture is as firm and even as you would like, remove foil& let mixture cool."
914c39aa-fa7d-4b76-b63b-9206594b5dec,e04258d6-b7de-4735-81d6-3c232d9a5de1,16,Cut into bars.
683a7464-5542-4054-b0b9-24f1d78a9290,e04258d6-b7de-4735-81d6-3c232d9a5de1,17,"Note: Don't be afraid to add, remove and/or substitute ingredients, such as chocolate chips, wheat germ, raisins, anything goes."
8e13f7fd-3b01-4045-9fdb-9cde3e7081f0,e04258d6-b7de-4735-81d6-3c232d9a5de1,18,I'd love to get some other suggestions!
617d8fd0-47e9-41f3-ac8c-9287bba0d1ac,1afeadc0-3453-4972-a17b-8efb16091424,1,Cream butter with 3 tablespoons sugar until light and fluffy.
13b4fc18-4bef-4bfb-8f6d-c5c3a0b3bd55,1afeadc0-3453-4972-a17b-8efb16091424,2,Add nuts and flour; mix well.
daec11d2-a720-41c4-ba08-128a856f73e6,1afeadc0-3453-4972-a17b-8efb16091424,3,Chill dough for easier handling.
6f6b6c8e-4a20-4396-8973-78c6f25d49d1,1afeadc0-3453-4972-a17b-8efb16091424,4,Roll into small pencil thickness logs and shape into crescents.
3e6cf910-9acc-4f6f-a1de-a5a595db31c9,1afeadc0-3453-4972-a17b-8efb16091424,5,Place on greased cookie sheets and bake at 325° for about 18 minutes.
075d9ef5-3741-46a3-a61c-90183d270c8d,1afeadc0-3453-4972-a17b-8efb16091424,6,"While cookies are hot, roll in mixture of the confectioner's sugar and cinnamon."
70ccd329-dadf-40ef-9445-472023f3b1ec,599ace4b-768c-423e-90e8-70ba8543adc5,1,"Butter heavy saucepan, melt butter or margarine, stir in brown sugar, stir thoroughly, stir in corn syrup stirring thoroughly."
e6cd047a-b8c6-4310-976f-110f7a91132d,599ace4b-768c-423e-90e8-70ba8543adc5,2,Gradually add the condensed milk stirring constantly until all sugar dissolves and mixture comes to boiling.
ffe4a438-ab04-42f7-90f7-71f6e08ee91d,599ace4b-768c-423e-90e8-70ba8543adc5,3,Cook and stir over medium heat until mixture registers 235°F on candy thermometer.
a2a0a2a3-9ebf-4838-947c-51db71295d00,599ace4b-768c-423e-90e8-70ba8543adc5,4,Cool and stir in vanilla.
b1b7feca-79b2-453f-946e-58f1ab60fba4,599ace4b-768c-423e-90e8-70ba8543adc5,5,Chill.
6c843085-b54d-4e3b-8e67-8f34c222f54b,599ace4b-768c-423e-90e8-70ba8543adc5,6,Caramel should be slightly sticky.
9790fca9-c029-4926-a8fe-fdc86bca6258,599ace4b-768c-423e-90e8-70ba8543adc5,7,Toast pecans in a 300°F oven for 15 or 20 minutes.
6a18e2f2-a626-421d-98fe-3d9dddc23fea,599ace4b-768c-423e-90e8-70ba8543adc5,8,Cool.
9389976a-0b79-41ff-af04-fe0d664c5989,599ace4b-768c-423e-90e8-70ba8543adc5,9,"Arrange pecans on cookie sheet spoke fashion, four for legs and one for head."
24024f67-27b8-42dc-98c5-ec18f81a0a26,599ace4b-768c-423e-90e8-70ba8543adc5,10,Drop one teaspoon of caramel mix in center of pecans.
a1e755f8-2e6f-4e70-9779-127a460d6d9c,599ace4b-768c-423e-90e8-70ba8543adc5,11,Chill.
c2c07c82-f1d6-4009-814c-a8f094035636,599ace4b-768c-423e-90e8-70ba8543adc5,12,Melt chocolate wafers and spoon over caramel.
471c56a8-da7f-41a8-985d-a0ce28090a9c,599ace4b-768c-423e-90e8-70ba8543adc5,13,Chill.
c981abbe-d5da-4043-b4a0-ddc44cbd7a47,599ace4b-768c-423e-90e8-70ba8543adc5,14,Turn over and do the other side with chocolate.
c51fe469-d5f9-4c9f-92e2-c4f71e3cd9d4,599ace4b-768c-423e-90e8-70ba8543adc5,15,Chill.
7f234eeb-c307-4136-bd6d-0f6a8fc8795f,f2156267-db52-4468-acaa-a26aef38dae6,1,"Mix Crisco, butter and vanilla together using medium speed on mixer."
f182c073-faff-4a25-977a-529cc8ff1cf0,f2156267-db52-4468-acaa-a26aef38dae6,2,Add confectioners sugar until blended inches.
d149554d-a746-4679-be42-9c56aeb21c0c,f2156267-db52-4468-acaa-a26aef38dae6,3,"Add milk, a little bit at a time until you reach the desired consistency you want; creamier for a cake and more liquid for on top of cookies."
9aa02cd0-dcf7-46cd-bbbc-95db54680d66,f2156267-db52-4468-acaa-a26aef38dae6,4,"You don't want it too thin, just eye it up for what you would be using it for."
44c0fd97-97bd-4467-a3a4-db34c2c79730,92e3c91b-3703-4c28-94c0-1ebfc0530c91,1,Heat about 1/4-1/2 inch of oil or shortening in a frying pan.
879bb2fb-5359-4d91-9070-b3a9f36fec9f,92e3c91b-3703-4c28-94c0-1ebfc0530c91,2,Beat eggs then combine with milk.
ffbbc688-3ee5-4b7b-a2b2-dc35856009b1,92e3c91b-3703-4c28-94c0-1ebfc0530c91,3,"Dredge tenderized beef cutlets in flour, then egg-milk wash, then a second time in flour."
4a16b74a-8105-48f4-b9e6-a50950b5ad78,92e3c91b-3703-4c28-94c0-1ebfc0530c91,4,"Place dredged cutlets into heated oil and fry until golden, about 10 minutes."
96a92299-5c63-44de-a970-c72f94c6ccf6,92e3c91b-3703-4c28-94c0-1ebfc0530c91,5,Turn steak over and cook for another 5 minutes or so until both sides are golden.
7f8670bd-00ee-4d5c-b96d-124d84c6dfe9,92e3c91b-3703-4c28-94c0-1ebfc0530c91,6,Remove to a plate lined with paper towels and allow to drain.
da708b7a-a7d0-41b0-95b8-f17ca7a1d247,92e3c91b-3703-4c28-94c0-1ebfc0530c91,7,TIME TO MAKE THE GRAVY: Drain all but 1-2 tablespoons of drippings from the frying pan; leave all the cooked bits you can.
40d48046-bda2-4477-a8bc-672fe53ded50,92e3c91b-3703-4c28-94c0-1ebfc0530c91,8,"Combine flour and seasonings with milk, then pour into the pan with drippings and bits."
7b91eb95-cf7a-4cf4-887e-b9ee50383b86,92e3c91b-3703-4c28-94c0-1ebfc0530c91,9,"Continually stir/whisk the gravy over medium heat for 10-15 minutes, or until desired consistency."
14fef417-ae84-401c-b276-771b6b2438db,92e3c91b-3703-4c28-94c0-1ebfc0530c91,10,Taste and add more salt or pepper if necessary.
07a09e1f-8834-4912-a3b1-0075cd731ef9,92e3c91b-3703-4c28-94c0-1ebfc0530c91,11,Serve generously over each piece of chicken fried steak.
d1fe8847-fdaf-4ff5-91b0-42328ad35e64,92e3c91b-3703-4c28-94c0-1ebfc0530c91,12,Sop up any extra gravy with a biscuit.
45beac93-c405-4c65-9fc1-3ac85961fece,fc36b433-5432-43f9-9840-98c0ff9c7527,1,Place two slices of ham on waxed paper and spread Cream Cheese over them.
8354bf02-dc84-4470-b6a6-1a6f31360964,fc36b433-5432-43f9-9840-98c0ff9c7527,2,"Place one of the following onto Ham and Cheese, Celery, Pickle or Green Onion."
0a706845-f841-40d4-a6ae-10f172b4e9f0,fc36b433-5432-43f9-9840-98c0ff9c7527,3,Roll up.
a1e6572a-de61-4178-8dc6-0b55d26b6ad6,fc36b433-5432-43f9-9840-98c0ff9c7527,4,Store in covered container in fridge for a quick and healthy anytime snack.
ef6b74da-62f3-4d50-9a7d-f73240e771d0,fc36b433-5432-43f9-9840-98c0ff9c7527,5,Leave this way or cut into sections.
4fd31aae-18e9-4029-90d1-4391c41b2b4e,5b91ee72-d8b8-4b41-9135-9ee300134e76,1,Put ingredients into bread machine in order listed and select desired time and crust.
a7100f27-2887-4dc9-9d79-9f77c3296548,b85a95b8-2863-43cf-b94d-7c963f9d603d,1,Make small cuts in the roast and insert the slivers of garlic.
a1c68875-2df3-45dc-b992-c98ea2d55f57,b85a95b8-2863-43cf-b94d-7c963f9d603d,2,Rub the meat with salt and pepper.
a9faa089-e06e-4e1c-9de5-c0b5db5543fc,b85a95b8-2863-43cf-b94d-7c963f9d603d,3,In a Dutch oven over high heat sear the roast on all sides browning well about 7 minutes.
e68ad595-00a0-4923-a544-bb6e78724ed4,b85a95b8-2863-43cf-b94d-7c963f9d603d,4,"Add onions, carrots, celery, thyme, bay leaf, and stock."
f1f56a52-9e6f-477a-a11c-f63b4f550471,b85a95b8-2863-43cf-b94d-7c963f9d603d,5,"Cover tightly, lower heat and simmer for about 1 1/2 hrs, Turn the beef occasionally."
00ab44f8-a453-473b-a53b-52dff9af6f8c,b85a95b8-2863-43cf-b94d-7c963f9d603d,6,"Stir in the tomatoes, parsley, oregano, and basil."
200057a7-ede3-4fad-9653-0c6a1d678f94,b85a95b8-2863-43cf-b94d-7c963f9d603d,7,"Simmer for about an hour or until the beef is tender, discard bay leaf."
a191352d-1743-447e-ae2f-c8d942774866,b85a95b8-2863-43cf-b94d-7c963f9d603d,8,Slice and serve with veggies and sauce.
51a6d642-ec61-484a-abab-dd3ae3a8c925,d1b1c9f6-cadd-477e-861d-6b3c015f1a0e,1,Cream shortening and sugars.
728ed206-5749-4833-9e7d-22bc2221c1b7,d1b1c9f6-cadd-477e-861d-6b3c015f1a0e,2,Add eggs and cream well.
000d298f-3791-4686-ad91-ea1f6d5dfdc5,d1b1c9f6-cadd-477e-861d-6b3c015f1a0e,3,Add all dry ingredients.
48240fdd-aed7-437b-a824-a72f29373f36,d1b1c9f6-cadd-477e-861d-6b3c015f1a0e,4,Bake at 350°F for 12 minutes.
d5a72ec6-1575-490c-9c44-929e21dc1683,d87ee653-6364-407d-80de-6542b924f801,1,Cook pasta in two quarts of salted water until done (about 8 minutes).
98bd8970-9fba-4624-b4b5-9ac71396e675,d87ee653-6364-407d-80de-6542b924f801,2,Place shrimp in a colander and thaw under warm water.
67689991-29b1-49b4-97de-c3b445f02dea,d87ee653-6364-407d-80de-6542b924f801,3,"Place catsup, lemon juice, garlic and olive oil in the bottom of a pasta serving bowl, mix well and adjust taste with salt and pepper if desired."
81bf6bdf-f101-499d-a590-6d1c34d1d60b,d87ee653-6364-407d-80de-6542b924f801,4,"Just moments before the pasta is done, add the shrimp to the pasta and then drain in the colander."
212ea30f-95dd-4d65-a386-07ae1cd191aa,d87ee653-6364-407d-80de-6542b924f801,5,"Pour into the pasta bowl, toss to coat, and add the tomatoes."
1ca71d27-4770-4ec6-b36e-a96b7e33eb57,d87ee653-6364-407d-80de-6542b924f801,6,"Top with Parmasan cheese, and add additional oil is desired."
ebffead4-7079-4c61-9b49-548e70c8e77d,689ec4eb-0567-412c-855a-6f43bd5a0464,1,"Combine tomatoes, garlic and basil, taste and add salt and pepper- cover and chill for about 2 hours."
b0cd08e6-3fbd-4bcf-9f53-a7b457a3a879,689ec4eb-0567-412c-855a-6f43bd5a0464,2,"Take baguette slices, place on cookie sheet and broil until lightly brown."
577feb7d-88b8-44a8-94e6-eec0989013d0,689ec4eb-0567-412c-855a-6f43bd5a0464,3,Turn and allow other side to brown.
91c3d0e0-a13f-4113-bf92-55a2adb7aabe,689ec4eb-0567-412c-855a-6f43bd5a0464,4,"While still warm, rub garlic clove on surface of toast."
37a1bcec-5498-4eca-9be8-2a4243c3a36a,689ec4eb-0567-412c-855a-6f43bd5a0464,5,Spoon tomato mixture on toast.
98531a36-a045-47e1-8403-28315213cdb0,fa1ea76c-b151-4c84-a5a2-ed323e39fb08,1,"Heat the butter in a large, heavy frying pan (cast iron is best) over medium-high heat."
9882ddbc-09d3-40ab-8e7a-2a0015af3296,fa1ea76c-b151-4c84-a5a2-ed323e39fb08,2,Sprinkle marjoram on each side of the chops Fry the chops on each side for approximately 5 minutes.
5a4231ed-da06-41b0-810f-b632df71c4a2,fa1ea76c-b151-4c84-a5a2-ed323e39fb08,3,Move the chops to a heated platter and place the platter in a warm (150°F) oven.
27755707-73c1-479a-916d-4b514fb1f6b3,fa1ea76c-b151-4c84-a5a2-ed323e39fb08,4,Pour the mushroom sauce into the frying pan and scrape the bottom to loosen meat particles.
394e6229-c9b4-41d3-a445-2c7184220d64,fa1ea76c-b151-4c84-a5a2-ed323e39fb08,5,Spoon the sauce over the chops and serve immediately.
4d23e415-9b4d-4014-bf1e-55d667e1b7f0,fa1ea76c-b151-4c84-a5a2-ed323e39fb08,6,Mushroom Sauce-----------.
860f79d7-6cfd-439f-8295-4c3550f68137,fa1ea76c-b151-4c84-a5a2-ed323e39fb08,7,"In a small frying pan over medium heat, fry the mushrooms for 5 minutes in butter."
0fd4bae4-c2b2-4605-a4e1-fbe9785b8573,fa1ea76c-b151-4c84-a5a2-ed323e39fb08,8,Add the wine and turn the heat to high for 2 minutes.
dbf1832e-451c-4715-a700-8cdcfb3ca7ee,fa1ea76c-b151-4c84-a5a2-ed323e39fb08,9,Lower the heat.
d63591fd-1ae9-4cd8-950f-f2c35860f8de,fa1ea76c-b151-4c84-a5a2-ed323e39fb08,10,Blend in the sour cream and the salt and pepper.
189b2baf-cafb-4caa-9134-e891e8846699,fa1ea76c-b151-4c84-a5a2-ed323e39fb08,11,"Pour the mushroom mixture into the large frying pan, that you cooked the chops in and deglaze the pan."
2fb0bb33-61b1-4d64-a07a-060f78b5eaad,ecd0001f-d432-48e3-9321-e09c7337530f,1,Preheat oven to 425 degrees.
c6728797-6fd3-41b0-a3d8-3de1479c9449,ecd0001f-d432-48e3-9321-e09c7337530f,2,Spray muffin tin with nonstick spray or line with paper muffin cups.
df6709db-a2be-4902-9856-894a8555f96e,ecd0001f-d432-48e3-9321-e09c7337530f,3,"Combine cornmeal, flour, sugar, baking powder and salt."
71509ac5-cdd5-43f9-a420-7f3b874b5ce9,ecd0001f-d432-48e3-9321-e09c7337530f,4,Stir well.
ec2b0bdd-ee2d-46fc-b491-97e7c044b27a,ecd0001f-d432-48e3-9321-e09c7337530f,5,"Combine beaten egg, milk and melted butter (if using normal butter add less salt)."
02f259d0-6eeb-42cb-b933-a454a3a205b3,ecd0001f-d432-48e3-9321-e09c7337530f,6,Stir into the dry mixture and combine just until blended.
54959698-63eb-45fb-83c1-538629b1bd17,ecd0001f-d432-48e3-9321-e09c7337530f,7,"Chopped jalapenos (from a tin) can also be added, as can chopped red pepper and/or tinned corn kernels."
493239e4-dba6-4254-9462-6996b609337a,ecd0001f-d432-48e3-9321-e09c7337530f,8,Scoop batter into prepared muffin pans.
6682f9e5-d0c9-4ded-97c3-bd9ec910c2bb,ecd0001f-d432-48e3-9321-e09c7337530f,9,Sprinkle cheddar cheese on top of muffins before baking if desired.
cb0bf8bc-c0e2-4127-a05d-c0fc08551f47,ecd0001f-d432-48e3-9321-e09c7337530f,10,Bake for 20-25 minutes .
02c6f87e-6f5c-4deb-85bd-66328bbdb2ed,a645cb69-3aa7-4801-9f5f-131b7fc0286b,1,let ice cream soften slightly .
986c4211-730c-471c-a0b0-0cdfec33bcdc,a645cb69-3aa7-4801-9f5f-131b7fc0286b,2,spread evenly in pie crust.
d14ac910-40f9-4bfd-a49a-a054dd2b791a,a645cb69-3aa7-4801-9f5f-131b7fc0286b,3,squeeze chocolate syrup over pie in a criss-cross motion .
8a6c61c3-2c42-46e9-be90-5e78b5dc961c,a645cb69-3aa7-4801-9f5f-131b7fc0286b,4,do the same with the caramel syrup in oppostie direction .
7f0a6df8-13b9-444b-bd68-349b3027fe67,a645cb69-3aa7-4801-9f5f-131b7fc0286b,5,sprinkle top of pie with the crushed candy topping .
c039456c-2030-4d98-a5b0-a892401e2117,a645cb69-3aa7-4801-9f5f-131b7fc0286b,6,freeze until ready to serve .
1ec36263-c54d-41ad-9c14-80d4d3e3b7a3,a645cb69-3aa7-4801-9f5f-131b7fc0286b,7,"any combination of ice cream and toppings works wonderfully, this just happens to be my favorite combination !"
46189ab0-d0d3-4e32-b2c6-360a47aeb55c,6c67e967-75bf-4c87-ab85-be293907bb86,1,"Heat 1/2 cup sugar in a heavy skillet or saucepan, stirring constantly until it melts and turns a dark golden color."
a7f2c7ca-9e8a-4cdf-9888-78b9cce67fa4,6c67e967-75bf-4c87-ab85-be293907bb86,2,"Remove from heat and immediately pour into a 4 1/2 cup metal ring mold, swish it around so it evenly coats the bottom of the ring mold."
d2001913-9eef-4482-8566-ee6ae18057a0,6c67e967-75bf-4c87-ab85-be293907bb86,3,"In a large mixing bowl, lightly beat the eggs."
2071fde9-36f1-44b7-9dbf-9147e0ae1680,6c67e967-75bf-4c87-ab85-be293907bb86,4,"Stir in milk,1/2 cup sugar, vanilla and orange peel."
6e37f7b1-11e1-49e4-a660-fbabfafbbadc,6c67e967-75bf-4c87-ab85-be293907bb86,5,Place caramel coated ring mold in another pan and place on an oven rack.
a5d9fde0-295b-452e-b2f3-900f275b29f6,6c67e967-75bf-4c87-ab85-be293907bb86,6,Pour egg mixture into the ring mold and pour the hottest tap water possible around the ring mold to a depth of 1 inch.
d3e5234f-acbc-45be-ae78-846d0e02abb6,6c67e967-75bf-4c87-ab85-be293907bb86,7,Bake at 325Ffor close to l hour or until a knife comes out clean.
052353cb-e614-415f-b3e0-754765c95566,6c67e967-75bf-4c87-ab85-be293907bb86,8,"Cool flan on a wire rack, Chill for at least 3 1/2 hours."
48b8a24c-e186-4539-a711-b8a772cdc272,6c67e967-75bf-4c87-ab85-be293907bb86,9,"To unmold the flan loosen edges with a spatula, slip spatula down the sides to let air in."
3282b215-fc07-47fe-a39a-0330a4416c64,6c67e967-75bf-4c87-ab85-be293907bb86,10,Place the serving platter over the mold and flip to allow the flan to slip onto the platter.
a41a88dc-cdb8-4fce-9609-a5f251dd423a,6c67e967-75bf-4c87-ab85-be293907bb86,11,Spoon the caramel that may remain in the mold on top of the flan.
f76ed2df-9892-4f57-aeb8-d2f547ffc6fc,6c67e967-75bf-4c87-ab85-be293907bb86,12,Pile sliced fruit in the center and serve.
2427a5fc-dc9b-4a1e-abe3-046df408f471,e976c4c6-f4d6-4529-ad6f-8c9339791b9f,1,Brown the onion in the butter until soft.
3dc17391-a3f8-4d49-b7ab-9900c6875894,e976c4c6-f4d6-4529-ad6f-8c9339791b9f,2,Put onions carrots and chicken stock in a sauce pan.
ac573786-2d0b-49cd-8686-3debf73c936e,e976c4c6-f4d6-4529-ad6f-8c9339791b9f,3,"Add Orange juice, heat to meld the flavors."
6ef3d8b6-6578-4b77-9cd0-374727b1830e,e976c4c6-f4d6-4529-ad6f-8c9339791b9f,4,Puree in a food processor until very smooth season with salt& pepper and Return to saucepan and blend in the nutmeg.
e43adf5d-ec04-4b35-ab31-3f43376b8325,e976c4c6-f4d6-4529-ad6f-8c9339791b9f,5,Bring to a boil stirring during cooking time.
e841bf1e-8f83-4911-9f7b-72c629dddfbd,e976c4c6-f4d6-4529-ad6f-8c9339791b9f,6,To serve top and swirl in two tbsp of cream (or yogurt).
014499c7-d0af-49a7-b917-4d4b8792bcd4,150caeb7-92ce-419c-bf39-6bd0075209f9,1,Cook rice according to instructions substituting the broth for the water and set aside.
13ab2461-469e-40ae-a647-3ac3a91b72b7,150caeb7-92ce-419c-bf39-6bd0075209f9,2,In a skillet heat on medium high the olive oil.
